lat	long	ocorrencias
-22.89810917	-43.3456141	SOL INF QUE TEM 1 INDV NA RUA PARADO NO PORTÃO DA VILA E TENTANDO ENTRAR E FICA DO OUTRO LADO DA RUA E VOLTA E EM VOLTA DO LOCAL// SOL INF QUE O MESMO VESTE BERMUDA CINZA CAMISETA COR BRANCA É DE COR DA PELE BRANCA. CALVO // SOL PEDE BREVIDADE //SEM MAIS 
-22.7630118	-43.41186393	SOL INF 03 INDVS.PARDOS.ALTOS.MAGROS.UM TRAJA CAMISA DE MANGAS COR CLARA.COM ARMA DE FOGO.ROUBARAM AUTO CROSS FOX PRETO PLACA KZW 2174/PROPRIETARIO: RODRIGO EVALDO DE SOUZA.END. ESTRADA DOUTOR PLINIO CASADO .3762.BAIRRO DA PRATA.TEL: 964191615//983870364/SEM MAIS
-22.90829267	-43.20916149	SOL INF QUE HÁ 2 INVDS (ESTATURA MÉDIA. MORENOS. USANDO BERMUDA) QUE ESTÃO OLHANDO-A. SOL DIZ QUE TENTA ATRAVESSAR A PASSARELA QUE DÁ AO OUTRO LADO DA AVENIDA FRANCISCO BICALHO. NA ALTURA DA LEOPOLDINA. E TEM MEDO DE QUE OS INVDS POSSAM IR ATRÁS DELA PARA ROUBÁ-LA. SOL DIZ QUE INVDS ESTÃO ABORDANDO OUTRAS MULHERES QUE PASSAM NO LOCAL. SOL ESTÁ APAVORADA E PEDE BREVIDADE. SEM MAIS. 
-22.77494309	-43.54156149	SEG SOL  SEU FILHO ESTAVA  VINDO  PRA CASA . MAS FOI ABORDADO POR INDIVIDUOS E ESTAVA FALANDO NO CELULAR COM SUA MÃE . QUANDO OS INDIVIDUOS  MANDARAM  ELE SAIR DO AUTO //SEG  SOL SÓ DEU PARA ESCUTAR NA LIGAÇÃO O SEU FILHO DIZER : " - VOU SAIR DO CARRO . CALMA . CALMA ..."  ///// SOL PEDE BREVIDADE //// SEM MAIS INFO 
-22.88486913	-43.10873311	SEG SOL UM INDIVÍDUO ENTROU EM SUA RESIDÊNCIA E ROUBOU SUA TV DE 42 POLEGADAS // SOL INF QUE É DEFICIENTE FÍSICO E VIU O INDIVÍDUO QUE O EMPURROU E LEVOU A TV // SOL INFORMOU QUE O INDIVÍDUO CHAMA-SE FERNANDO É BRANCO. COM BARBA E BIGODE. USANDO BONÉ ESCURO. UMA CAMISA DE MALHA. BERMUDA JEANS. CHINELO E USANDO UMA MOCHILA ESCURA // INDIVÍDUO NÃO APRESENTOU ARMA.
-22.82175483	-43.17100585	SEG SOL 2 MENINAS MAGRAS . UMA BRANCA E OUTRA MORENA. SAIA AZUL E BLUSA AZUL E A OUTRA SHORT PRETO E CAMISA BRANCA ESTÃO QUEBRANDO VIDROS DE CARROS. BATENDO NAS PORTAS DOS CARROS ESTACIONADOS. CONSOMEM ENTORPECENTES E AGORA CHEGOU MAIS UM  NEGRO. NA LIGAÇÃO SOL DIZ QUE VAI DESCER POIS ESTÃO MEXENDO NO SEU CARRO.
-22.80630552	-43.42018687	Seg sol está sendo ameaçada pelo seu vizinho que se declara não ter receio da autoridade policial. ha registro em delegacia e já houve audiência judicial contra o citado individuo. e que ameaça com faca mata-la junto com seu filho de 12 anos. É um fato que deve ser resolvido pois ha possibilidade de ter um desfecho desastroso.
-22.87963745	-43.21535444	SEG SOL INDV RONDANDO O LOCAL. EM UMA MOTO HONDA CROSS VERMELHA E PRETA. SEM PLACA. EM ATITUDE SUSPEITA // NÃO REPORTA ARMA // INDV BRANCO. LOIRO. ESTATURA BAIXA. TRAJANDO CALÇA JEANS. BLUSA PRETA E BONÉ PRETO // SOL INFORMA QUE ESSE MESMO INDV LHE AGREDIU E TAMBÉM A SUA ESPOSA ONTEM E FEZ AMEAÇAS AO CASAL (FORAM À DP) // AGORA ESTÁ RONDANDO O LOCAL E SOL SE SENTE AMEAÇADO // SEM MAIS INF.
-22.93987153	-43.18209863	SOL INF 02 INDVS.MAGROS. 1.72 ALT.AFRODESCENDENTES.UM TRAJA BLUSA AZUL.OUTRO BLUSA PRETA.DE COLETE DE MOTOBOY.CAPACETES PRETOS.EM MOTO DE COR PRETA.AMBOS ARMADOS COM ARMAS DE FOGO.ASSALTANDO TRANSEUNTES NO LOCAL/ROUBARAM APARELHO CELULAR.BOLSA CONTENDO PERTENCES DA VITIMA/SEM MAIS
-22.94550043	-43.37675351	SEG SOL. UMA VIZINHA SUA LHE FEZ DIVERSAS OFENSAS E AMEAÇAS. SE ENCONTRANDO EM LOCAL PRÓXIMO // SOL AGUARDA VTR NO LOCAL P/ APONTAR LOCAL ONDE OFENSORA SE ENCONTRA // SOL INFORMA QUE FILHO DE OFENSORA (WALACE) LHE AGREDIU NA MANHA DE ONTEM // SEM MAIS
-22.89603776	-43.34842229	SEG SOL. 01 INDV BRANCO. USA BARBA. CABEÇA PARCIALMENTE RASPADA. USA CAMISA BRANCA. E BERMUDA ESCURA. ANDA IMPACIENTEMENTE INDO E VOLTANDO PELA RUA. OLHANDO PARA DENTRO DAS RESIDENCIAS DA RUA // SOL INFORMA QUE INDV ESTEVE OLHANDO PRA DENTRO DE SEU APTO. // SEM MAIS
-22.78810686	-43.38496127	SOL INF 02 INDVS .UM INDV BRANCO COM COLETE MOTOTAXI.OUTRO AFRODESCENDENTE .TRAJA CAMISETA BRANCA E BONE.AMBOS DE BERMUDA E CHINELOS.EM MOTO CG 125 TITAN PRETA.COM ARMAS DE FOGO. ASSALTANDO TRANSEUNTES NO LOCAL/ROUBARAM POSTO DE GASOLINA NA RODOVIA PRESIDENTE DUTRA E NESTE MOMENTO ESTÃO NO ENDEREÇO FORNECIDO//
-22.83609165	-43.29358323	SOLICITANTE INFORMA QUE ELEMENTOS ESTÃO GUARDANDO UMA MOTO GRANDE E NOVA DE PLACA LME 8433 E COR CINZA E BAÚ COM GIDÃO AZUL METALICO. OS ELEMENTOS NÃO MORAM NO PRÉDIO E A MOTO COSTUMA SER GUARDADA LÁ. SOLICITANTE ALEGA QUE OS ELEMENTOS QUE A GUARDAM NÃO TRABALHAM E USAM ENTORPECENTES.
-22.82480912	-43.38348845	SEG SOL GUARNIÇÃO FOI RECEBIDA A DAFS ONDE FOI REVIDADO. GUARNIÇÃO LOCALIZOU INDV ALVEJADO TENDO EM POSSE DO MESMO UMA PISTOLA. FOI APREENDIDO TAMBÉM UM FUZIL// INDV SOCORRIDO AO HOSPITAL CARLOS CHAGAS ONDE VEIO A ÓBITO ( BAM:251701240020). VTR: 51-0018 EMPENHADA NA OCORRÊNCIA
-22.87446769	-43.24775964	"SOL INF QUE SEU FILHO DE 10 ANOS FOI ROUBADO POR UMA MULHER // SOL INF QUE ESTA NA PORTA DA CASA DA MULHER QUE EFETUOU O ROUBO // SEM MAIS. A SOLICITANTE ALEGA QUE O SOBRINHO DA MULHER É HOMOSSEXUAL E AMEAÇOU SEU FILHO. REFERENTE AO PROTOCOLO: 25012017 00087
"
-22.90186636	-43.25331538	SOL INFORMA QUE 03 INDVS. COM AUTO VW VOYAGE VERMELHO DANDO COBERTURA. ESTÃO COMETENDO FURTO DE AUTO PRATA NÃO IDENTIFICADO QUE ESTÁ PARADO EM FENTE AO SEU PREDIO / AUTO DISPAROU ALARME. AO TER SEU VIDRO QUEBRADO // SOL INFORMA QUE INTENSÃO DOS INDVS É FURTAR O CARRO // NÃO FOI POSSIVEL OBTER MAIORES INFORMAÇÕES. POIS A LIGAÇÃO FOI ENCERRADA // SEM MAIS
-22.73882405	-43.34812814	SEG SOL FOI ASSALTADO. POR 3 INDVS COM ARMA DE FOGO(CALIBRE 38) UM MORENO(CAMISA PRETA E BONÉ COM ABA  PARA TRÁS . BERMUDA ESCURA  E DOIS  BRANCOS ( UM DE BERMUDA BRANCA) LEVARAM OS CELULARES  E OUTROS PERTECES E AMEAÇARAM  AS VITIMAS CASO FIZESSEM CTT COM A PMERJ
-22.65252824	-43.04147212	SEG SOL ACONTECEU UNS DAFS NO LOCAL PROVENIENTE DE TROCA DE TIROS COM MELIANTES E POLICIAIS E INDV ABANDONOU O CARRO PRETO NA RODOVIÁRIA E SE COLOCOU EM FUGA DEIXANDO O CARRO PRETO. ABERTO COM UM PISTOLA NO BANCO. TEME QUE ALGUÉM  MEXA E ACONTEÇA O PIOR. SEM MAIS.
-22.80874452	-43.03830287	SEG SOL. 03 INDVS EM AUTO GRANDE SUV PRETO. DOIS SAIRAM DO CARRO. ARMADOS C/ PISTOLA. SENDO UM BRANCO E UM NEGRO. ABORDARAM FUNCIONÁRIOS E CLIENTES. LEVARAM PRODUTOS E A FÉRIA. TANTO DO POSTO QTO DA LOJA // SEGUIRAM EM DIREÇÃO A BR 101 // SOL PEDE APOIO DE VTR AO LOCAL // SEM MAIS
-22.60622002	-43.17415851	SEG SOL( SR ROBERTO. SEGURANÇA DO SUPERM OPA ) ROUBO DE AUTO NO LOCAL . VTR PM CHEGOU E OUVE TROCA DE DARFS . SOL. DE DENTRO DO MERCADO.  NÃO VISUALIZOU NENHUM FERIDO. SOL INF. NO MOMENTO DOS DARFS. ALARME DE  SUPERMERCADOS OPA(SENSOR DE MOVIMENTO)// SOL INF CAMERAS COM PROBLEMAS E NÃO SOUBER INF SE HOUVE REGISTRO IMAGENS)  DISPAROU E FOI RESTAURADO PELA SEGURANÇA. SOL INF SERVIÇO APENAS MONITORA E NÃO TEM RONDA PARA O LOCAL. SOL INF DANOS(VIDROSQUEBRADOS) OCASIONADOS POR DARFS . SOL. NATALINE. OBTEVE INFS POR MEIO DE SEGURANÇA ROBERTO. QUE ENCONTRA-SE DENTRO DO ESTABELECOMENTO.
-22.98018461	-43.41444969	SOLICITANTE INFORMA QUE CERCA DE 4 ELEMENTOS UM DELES ALTO 1.70-1.80M ARMADOS EM UM CHERRY DE COR PRETA SEGUIRAM SENTIDO BANDEIRANTES AO LADO DO RIO CENTRO APÓS TENTAREM ABORDAR A ELE E A SEUS AMIGOS QUE ESTAVAM EM BICICLETAS.  UM DOS AMIGOS PERDEU UM CELULAR O SOLICITANTE INFORMA QUE ESTÁ NA ESTAÇÃO OLOLF PALME ACOMPANHADO DE UM SEGURANÇA POIS TEME RETORNAR E SER ABORDADO DE FATO. SOLICITA VTR NO LOCAL
-22.87898992	-43.52279776	SOL INF ESTA DENTRO DE SUA CASA E VISUALIZA INDV QUE INVADIU VILA E ESTA OBSERVANDO RESIDENCIAS.SOL INFO QUE ELE ESTA PROX. AO PORTÃO DE SUA CASA/SOL NÃO SOUBE INFO MAIORES DETALHES/EM NOVA LIGAÇÃO INFORMA QUE ESTÃO DENTRO DO SEU QUINTA EM BAIXO DA ESCADA // PROTOCOLO 25012017 00865 CONCLUÍDO SEM EMPENHO // SEM MAIS .
-22.73305793	-43.3162906	SOL INF TER TIDO SEU AUTO PALIO. COR PRETA. PLACA LQU 9314 . 4 PTS.  AMASSADO NA LATERAL DO CARONA. ROUBADO POR QUATRO INDVS NUM SPACE FOX. AMARELA QUE SEGUIRAM SENTIDO GRAMACHO // SOL INF HAVIA DENTRO DO AUTO TELEFONE CELULAR. A HABILITAÇÃO E CARTÃO BANCARIO.
-22.9256106	-43.22739678	SEG SOL. AUTO VW GOL MODELO ANTIGO BRANCO E GM CHEVETTE VERDE ESTÃO CIRCULANDO EM ALTA VELOCIDADE PELAS RUAS DO LOCAL. FAZENDO "RACHA" // SOL INFORMA QUE AUTOS JÁ PASSARAM 02 VEZES PELO LOCAL // SE NECESSÁRIO. SOL SE DISPÕE A PASSAR INFORMAÇÕES A VTR QUE FOR AO LOCAL // SEM MAIS
-22.89227039	-43.2148168	SEG SOL 4 INDVS (TRÊS HOMENS E UMA MULHER) ARMADOS EM UM CARRO PRATA ASSALTARAM A ELA E MAIS 5 PESSOAS LEVANDO CELULARES. BOLSAS E CARTEIRAS. SOL VERIFICOU ATRAVÉS DO RASTREADOR DO CELULAR A POSSÍVEL LOCALIZAÇÃO DOS INDVS. E OS MESMOS ESTÃO NO LOCAL HÁ CERCA DE 5 MINUTOS. // ORIENTADA A PROCEDER A DP.
-22.85421907	-43.33179335	SOL INFOR QUE ACABOU DE PAGAR NO CARTÃO CONSULTA . FOI DESCONTADO DE SUA CONTA . MAIS NÃO FOI IMPRESSO O COMPROVANTE NA MAQUINA E QUE POR ISSO SEU ATENDIMENTO ESTÁ SENDO NEGADO NA CLINICA// SOL JA MOSTROU PARA FUNCIONÁRIO QUE FOI DESCONTADO DE SUA CONTA . MAS NÃO PERMITEM O ATENDIMENTO// SEM MAIS INFOR
-22.64297114	-43.3052342	SEG SOL SUV QUE FOI  UTILIZADA PARA REALIZAR ROUBOS ESTÁ PARADA // SEG SOL 5 PESSOAS FORAM ROUBADAS LEVARAM BOLSAS CELULARES MOCHILAS E CARTEIRAS // SEG SOL UM A MULHER E TRÊS HOMENS // SEG SOL MULHER CABELO CACHEADO USAVA LUZES NO CABELO TAMANHO MÉDIO // HOMENS DE TAMANHO MÉDIO // SEG SOL HOMENS ARMADOS// SEG SOL LOCALIZADOR MOSTRA QUE ESTÃO PARADOS NESTE LOCAL // SEM MAIS .
-22.78389387	-43.42183113	SEG SOL. ESCUTOU GRITOS DE SUA FILHA AGREDINDO SUA NETA DE 13 ANOS // SOL INFORMA QUE MENOR SOFRE PRIVAÇÃO DE COMIDA POR PARTE DE SEUS PAIS // SOL INFORMA QUE A MENOR TBM SOFRE AMEAÇAS CONSTANTES CONTRA SUA VIDA // SOL RECEBERÁ POLICIAIS EM SUA CASA. P/ FAVORECER ACESSO A CASA ONDE FATO OCORRE // SEM MAIS
-22.86065361	-43.00848392	SOL INF 02 INDVS.UM PARDO.OUTRO AFRODESCENDENTE.AMBOS DE CALÇAS JEANS.BLUSAS DE MANGAS LONGAS E TENIS.APARENTEMENTE ARMADOS.EM MOTO HONDA 150. ROUBARAM MOTO HONDA FAN 125 CC 2012 PRETA PLACA KXZ 9806/SEGUIRAM SENTIDO TRIBOBO/PROPRIETARIO: WELINGTHON BATISTA DURAN MOTTA.END. RUA ANISIO MONTEIRO.30.CASA 02.MUTONDO.SAO GONÇALO.TEL: 3119-3706//SEM MAIS
-22.70098279	-43.56725852	SEG SOL. SEU MARIDO. QUE É POLICIAL. FOI ABORDADO POR 02 CARROS. COM 04 PESSOAS EM CADA // SOL INFORMA QUE SEU MARIDO ESTARIA SOB MIRA DE ARMA DE FOGO DE UM DELES. E QUE. NESTE MOMENTO. ESTARIA OUVINDO DAF NO LOCAL  // SOL PEDE APOIO A SEU MARIDO // CLIMA TENSO // SEM 
-22.8299759	-43.34550427	SEG SOL 3 INDVDS EM UMA MERIVA PRETA PRATICANDO ROUBOS NO LOCAL // SEG SOL ARMADOS // SEG SOL UM DELES BRANCOS DE BONÉ // SEG SOL SEGUIRAM SENTIDO AVENIDA BRASIL// SEG SOL ESTA NO LOCAL AGUARDANDO VTR POIS NÃO TEM CONDIÇÕES DE SAIR DO MESMO E CARRO SERÁ BLOQUEADO POR ALARME TEME ENCONTRAR INDVDS NOVAMENTE // SEM MAIS 
-22.82215675	-43.30618351	SEG SOL 2 INDVS EM MOTO BRANCA SENDO O CARONA BRANCO E BONÉ PRETO E CAMISA BRANCA PILOTO DE TOCA E CAPACETE ESCURO E CAMISA PRETA// SOL INF ESTÁ ESCONDIDA EM UMA VILA E TEM MEDO DE SAIR NA RUA E PEDE AUXILIO DE VTR POIS OS MESMOS ESTÃO PARADOS NA RUA  
-22.84538987	-43.33814621	SEG SOL. 02 INDVS ARMADOS. EM MOTO. ENQUANTO COMETIAM ROUBO A PESSOAS QUE ESTAVAM EM PONTO DE ONIBUS. ABORDARAM E TBM COMETERAM ROUBO A SOL DE SEU AUTO RENAULT SANDERO AZUL MARINHO KUW 7722. C/ ADESIVO AMARELO "SIMBOLO DE ROCK" NA TAMPA TRAZEIRA DO CARRO // SEGUIRAM EM DIREÇÃO A UPA DE ROCHA MIRANDA // RELANÇAMENTO DA OC 01259. QUE PRECISOU SER REGERADA POR PROBLEMAS SISTEMICOS // SEM MAIS
-22.8536939	-43.34861487	SEG SOL HONDA BROSS PRETA PLACA LRR 2150 BAU  PRETO PEQUENO NA TRASEIRA ROUBADA POR DOIS HOMENS MORENOS UM DELES ARMADO E COM CAMISA DO FLAMENGO ATRAVESSOU A RUA E ROUBOU UM SANDERO PRETO NÃO VIU A PLACA  E FOI EM DIREÇÃO CONTRÁRIA O OUTRO SEM CAMISA LEVOU A MOTO EM DIREÇÃO A IRAJÁ SEM MAIS INFS.
-22.90025711	-43.28750131	SEG SOL ROUBO DE AUTO MERCEDES BENS CLASSE A 160. PRATA. LTE 0259 ABORDADO E/F SUA RESIDÊNCIA NO END: RUA AJURATUBA 150 - TODOS OS SANTOS POR 2 INDS COM ARMA DE FOGO QUE SEGUIRAM SENTIDO RUA SANTOS TITARA  /// INFORMA QUE HAVIA OUTRO VEÍCULO DANDO COBERTURA MAS NÃO SOUBE INFORMAR DADOS.
-22.869959	-43.202143	SOL INF QUE CAMINHÃO PLACA LRH 5536 QUE FOI ROUBADO POR TRÊS INDVS EM UMA MOTO E DOIS OU TRÊS INDVS EM UM AUTO NISSAN MARCH VERMELHO ESTÁ NESTE MOMENTO BLOQUEADO NO LOCAL. SOL NÃO SOUBE INF SE OS INDVS ESTÃO NO LOCAL COM O CAMINHÃO BLOQUEADO. FUNCIONÁRIOS ESTÃO NO LOCAL. 
-22.78495585	-43.31984803	SEG SOL PALIO ATRATIVE 1.0 VERMELHO PLACA LQM 9374 ARRANHADO LADO DIREITO TRASEIRO PROX AP TANQUE COMBUSTIVEL PERTO DA RODA ROUBADO POR 4 HOMENS ARMADOS. DOIS MORENOS CLARO FRANZINOS TRAJANDO BERMUDA JEANS  E CAMISA REGATA BRANCA BARBA RALA O OUTRO DE BERMUDA JEANS E CAMISA REGATA PRETA POSSIVELMENTE MENOR OUTRO DENTRO DO CARRO COM UM FUZIL.
-22.71956198	-43.42269056	"SOL INF QUE INDVS ARMADOS DE PISTOLA E MOCHILAS. INDVS  BRANCOS .MORENOS E NEGROS.UM DE ROUPA  DE AZUL OUTRO LARANJA . 
VULGO CORCOVA MORENO ALTO MAGRO .OUTRO VULGO VALNEI .BEM MAGRO.BRANCO.CAMISA PRETA E BRANCA DE BERMUDA ESCURA.
VULGO (JÁ MORREU) MORENO PARDO.NESSE MOMENTO ESTÃO NO LOCAL. "
-22.86213184	-43.2958806	SEG SOL  VENDA E CONSUMO DENTRO DO CONDOMINIO PARQUE ALICE.  E TEM MELIANTES DO COMPLEXO DO ALEMAO.. E AMEAÇAM PMS E MORADORES QUE AINDA MORA NO LOCAL.. E TEM BARRICADAS NAS RUAS PROX AO GUANABARA..  FICA OLHEIROS NA CASA 32 COM CABELOS CORTADOS A MAQUINAS. E FICAM NO BAR DENTRO DO CONDOMINIO..
-22.73254024	-43.48525938	SOL INF QUE AUTO-CARGA MODELO MERCEDES 311 COR BRANCA PLACA FEW 5697 . ESTÁ SENDO ROUBADA  A CARGA DAS LOJAS AMERICANAS. SHOPTIME E SUBMARINO ( ELETRODOMÉSTICOS. MÓVEIS). POIS NÃO CONSEGUE CONTATO COM O PADRASTO E INFORMARAM QUE ELE PASSOU COM UMA PESSOA NO CARONA // SOL INF QUE SEGUIRAM SENTIDO RODOVIA PRESIDENTE DUTRA // SEM MAIS INFORMAÇÕES
-22.80984178	-43.0494032	"SEG SOL . INDVS DA RUA QUARENTA E RUA SEIS. ESCONDERAM ENTORPECENTES EM CIMA DA LAGE NA CITADA RUA. EM UMA CASA DE PORTÃO PRETO (2 PORTOES). ONDE TEM UM FIESTA PRATA PARADO NA FRENTE.
SOL INFORMA 2 DOS ELEMENTOS ENVOLVIDOS:
VULGO ""FEJU"" MORENO BAIXO MAGRO
VULGO ""2 A"" NEGRO MAGRO BAIXO"
-22.87271325	-43.04913359	SOL INF QUE TEVE SEU AUTO MODELO FIORINO BRANCA PLACA LQQ 7317 ROUBADO POR 4 INDIVS (1 BRANCO E 2 MORENOS) ARMADOS DE REVOLVER EM AUTO MODELO PICKUP STRADA CABINE ESTENDIDA BRANCA. // INDIVS SEGUIRAM EM DIREÇÃO À ALCÂNTARA. // SOL INF QUE O AUTO SERVIA DE TRANSPORTE DE CARGA DE MATERIAL COSMÉTICO. 
-22.76584999	-43.53446285	SEG SOL   MARIDO  DA VIZINHA  ESTA  DESAPARECIDO APOS  RECEBER  5  PAFS  DESSE INDV DE NOME   //KLEBER  VULGO (BINHO)  MULHER  DELE  VAI VARIAS  VEZES NA  RUA  E NINGUEM TEM CORAGEM DE DIZER  E FOI ELE  QUEM ATIROU EM SEU MARIDO . // SOL NAO SABE O NUMERO  DA  CASA  . O BAR E DA  MAE  DELE  D. FRANCISCA 
-22.71957774	-43.35415959	seg sol. em um patrulhamento  . policias visualizaram elementos que ao ver a vtr se evadiu . ao chegar na casa do elemento . foi encontrado farto material  entorpecentes e um radio comunicador .  assumindo ocorrência vtr : 52-2716 setor : gat  se encontra na 54° dp. 
-22.96181792	-43.39755068	SOL INF QUE TEM UMA MOÇA ENCONTROU UM INDIV QUE CONHECEU PELA INTERNET E PASSOU A NOITE NO LOCAL. // ESTA MULHER FOI FORÇADA A REALIZAR ATOS SEXUAIS COM UM INDIV. ESTE ESTAVA ARMADO E SE EVADIU DO LOCAL NESTE MOMENTO. // SOL INF QUE A MULHER ESTÁ COM DORES E FOI TRANSF PARA O SETOR DO SAMU. 
-22.9412989	-43.66824034	SOL INF QUE O SEU VIZINHO UTILIZOU SEU MURO E UM PEDAÇO DO SEU TERRENO PARA FAZER UMA ÁREA. / A SUA VIZINHA LHE AMEAÇOU DE AGRESSÃO FÍSICA APÓS UM ATRITO VERBAL REFERENTE AO MURO. // ESTA VIZINHA TEM CONTATO COM INDIVS DE COMUNIDADE. UM DOS AMIGOS DESTA VIZINHA USA UMA TORNOZELEIRA.
-22.68712228	-43.27156305	SEG SOL DOIS INDIV ARMADOS A PÉ LHE RENDERAM ROUBANDO SEU PALIO . COR BRANCO. COM O LOGO BOSCH NAS LATERAIS.  ANO 2013. PLACA LRN 8783 EM NOME DANIEL DA PRIMAVERA DIESEL . RUA MARQUES DE OLINDA SEM Nº LT 1 QD Q // JARDIM PRIMAVERA // DUQUE DE CAXIAS. SOL INF QUE AUTO TEM RASTREADOR E O AUTO SE ENCONTRA-SE RUA MANOEL ESPIRITO SANTOS // CAMPOS ELISEOS  /// SUB BAIRRO VILA QUITURA // DUQUE DE CAXIAS.
-22.88407958	-43.30623486	SOL INF QUE SEU AUTO MODELO FOX DE COR PRATA PLACA KWE 5904 FOI ROUBADO POR 2 INDIVS (MOTORISTA - MORENO. CABELO ASA DELTA. CAVANHAQUE FINO // CARONA- MORENO. ALTO. MAGRO. CAMISETA CINZA. BERMUDA JEANS) ARMADOS (UM DE PISTOLA E UM DE FUZIL PEQUENO) EM UMA FIORINO BRANCO (MODELO NOVO). // INDIVS SEGUIRAM EM DIREÇÃO À CASCADURA.
-22.80319294	-43.19899865	SEG SOL TRES INDIVIDUOS NEGROS TRAJANDO UM DELES DE CAMISETA BRANCA E UM DELES COM UMA SACOLA (ESTE FICOU DO LADO DE FORA DO REFERIDO SUPERMERCADO) JUNTAMENTE COM O OUTRO E UM ENTROU NO SUPERMERCADO TODOS EM ATITUDE SUSPEITA NO LOCAL SOL TEME ASSALTO 
-22.75085361	-43.40190069	SEG SOL APÓS OPERAÇÃO NA COMUNIDADE CASTELAR EM BELFORD ROXO. SOL APREENDEU 1 MOTOCICLETA MODELO XTV 250 YAMAHA. COR BRANCA. PLACA KVQ 9363. 2 FOGOS DE ARTIFÍCIO E UMA PISTOLA CALIBRE 40 COM 2 CARREGADORES E QUANTIDADE DE MUNIÇÃO JUNTAMENTE COM 3 MELIANTES QUE RECEBERAM VOZ DE PRISÃO. OPERAÇÃO EM APOIO DO DPO DE SÃO VICENTE E DO DPO DO LOTE XV SOB O COMANDO DO SUB TEN MORAES. SEG SOL PROCEDERÁ 54 DP PARA ENCAMINHAR OS MELIANTES DETIDOS. VTR 521471
-22.79408153	-43.30073562	SOL INF QUE QUANDO ESTAVA DISCUTINDO COM SUA FILHA O SINDICO DO PRÉDIO TENTOU INVADIR SUA CASA E TENTOU AGREDIR SUA FILHA. // SOL RELATA QUE O SINDICO ENCONTRA-SE NO LOCAL. // LIGAÇÃO CAIU NO FINAL DO ATENDIMENTO IMPOSSIBILITANDO PEGAR MAIS INFORMAÇÕES. 
-22.74237552	-43.50040913	"SEG SOL ESTA HAVENDO TRAFICO DE ENTORPECENTES NO LAVA JATO DO SUL QUE FICA NO BECO DA RUA MEXICO (ENTRE AS RUAS PORTUGAL E CHILE)
DADOS DO DONO DO LAVA JATO: DO VULGO ""SUL"" SENHOR DE  APROX 58-60 ANOS DE IDADE CABELO BRANCO SEMPRE PRESO EM RABO DE CAVALO. FORTE. BRANCO. ESTATURA MEDIANA. SOL INFORMA QUE HA UMA FREQUENCIA BASTANTE INTENSA DE CONSUMIDORES O QUAL TAMBEM ENVOLVE PROSTITUIÇÃO.
NAO SABE DIZER SE HA ARMAS.
SOL TEMENDO REPRESÁLIA CONTRA FILHOS E NETOS. PEDE PARA NAO SER IDENTIFICADO POIS MORA HA MAIS DE 40 ANOS NO LOCAL"
-22.8878027	-43.29620439	SEG SOL DOIS MELIANTES NEGRO DE CAVANHAQUE. CAMISA MANGA POLO AZUL. BERMUDA E OUTRO INVD SEM INFORMAÇÕES.  O MESMO ESTA FAZENDO ENTREGAR DE CARGA DE CERVEJA. ESTÃO CIRCULANDO PRÓXIMO AO LOCAL TODA HORA. SOL SUSPEITA QUE OS MESMOS QUE ESTÃO CIRCULANDO NO MOMENTO SÃO OS MESMOS DE SÁBADO. 
-22.90233363	-43.18562059	SOL INF QUE 4 A 5 INDVS ENTRARAM NO ÔNIBUS E NÃO QUEREM PAGAR A PASSAGEM. ESTÃO EM ATRITO VERBAL COM O MOTORISTA. SEG SOL CORRE RISCO DE EVOLUIR PARA AGRESSÃO. O ÔNIBUS (DE COR AMARELA) ESTÁ PARADO NO LOCAL  A CHAMADA FOI INTERROMPIDA. SEM MAIORES INF. 
-22.78734228	-43.41154509	SEG SOL INDS CONHECIDOS COMO "ESTALINHO" E "NEM" VENDEM ENTORPECENTE NO END: RUA ANGELINA DONE. 70 - VILA NORMA.  INFORMA QUE O ENTORPECENTE FICA ESCONDIDO EM PNEUS E MANILHAS QUE ESTÃO NA RUA.  INFORMA QUE COMEÇAM NA PARTE DA TARDE E CONTINUAM À NOITE.
-22.9751557	-43.19811746	SEG SOL ESTA FAZENDO ENTREGA EM SEU FIORINO E DOIS INDIV UM BRANCO E OUTRO NEGRO CABELO ENROLADO ARMADO COM UMA PISTOLA EM UM AUTO HB 20 SEDAN PRATA . SOL NÃO SOUBE INF PLACA . SOL INF QUE EVADIU-SE DO LOCAL E OS MESMO SEGUIRAM SENTIDO A COPACABANA . 
-23.01237826	-43.45935493	SOL INF QUE ESTAVA SENDO PERSEGUIDA POR UMA MOTO MOD SCOOTER BRANCA.COM UM INDV TRAJANO CASACO ESCURO.E UMA OUTRA MOTO MOD HONDA 125 .PRETA COM UM INDV MORENO.DE 1.80 DE ALT.USANDO CAPACETE ESCURO.  SOL INF QUE CONSEGUIU DESVIAR E ENTRAR EM UMA LOJA .SOL INF QUE UM FUNCIONARIO DA LOJA FOI ATE  LA FORA E VISULIZOU QUE OS MESMOS SE EVADIRAM DO LOCAL. SEM MAIS 
