series_name,date,value
T2062,2002-01-01,0
T2062,2002-02-01,0
T2062,2002-03-01,0
T2063,1998-01-01,3
T2063,1998-02-01,0
T2063,1998-03-01,4
T2063,1998-04-01,0
T2063,1998-05-01,4
T2063,1998-06-01,1
T2063,1998-07-01,0
T2063,1998-08-01,2
T2063,1998-09-01,0
T2063,1998-10-01,1
T2063,1998-11-01,1
T2063,1998-12-01,2
T2063,1999-01-01,0
T2063,1999-02-01,3
T2063,1999-03-01,0
T2063,1999-04-01,0
T2063,1999-05-01,2
T2063,1999-06-01,0
T2063,1999-07-01,0
T2063,1999-08-01,0
T2063,1999-09-01,2
T2063,1999-10-01,0
T2063,1999-11-01,1
T2063,1999-12-01,1
T2063,2000-01-01,0
T2063,2000-02-01,0
T2063,2000-03-01,1
T2063,2000-04-01,1
T2063,2000-05-01,1
T2063,2000-06-01,0
T2063,2000-07-01,0
T2063,2000-08-01,2
T2063,2000-09-01,0
T2063,2000-10-01,0
T2063,2000-11-01,0
T2063,2000-12-01,0
T2063,2001-01-01,1
T2063,2001-02-01,0
T2063,2001-03-01,2
T2063,2001-04-01,0
T2063,2001-05-01,0
T2063,2001-06-01,0
T2063,2001-07-01,0
T2063,2001-08-01,1
T2063,2001-09-01,1
T2063,2001-10-01,0
T2063,2001-11-01,0
T2063,2001-12-01,0
T2063,2002-01-01,1
T2063,2002-02-01,1
T2063,2002-03-01,0
T2064,1998-01-01,0
T2064,1998-02-01,0
T2064,1998-03-01,0
T2064,1998-04-01,0
T2064,1998-05-01,0
T2064,1998-06-01,0
T2064,1998-07-01,0
T2064,1998-08-01,0
T2064,1998-09-01,0
T2064,1998-10-01,0
T2064,1998-11-01,0
T2064,1998-12-01,0
T2064,1999-01-01,0
T2064,1999-02-01,0
T2064,1999-03-01,0
T2064,1999-04-01,0
T2064,1999-05-01,0
T2064,1999-06-01,0
T2064,1999-07-01,0
T2064,1999-08-01,0
T2064,1999-09-01,0
T2064,1999-10-01,0
T2064,1999-11-01,0
T2064,1999-12-01,0
T2064,2000-01-01,2
T2064,2000-02-01,2
T2064,2000-03-01,1
T2064,2000-04-01,0
T2064,2000-05-01,0
T2064,2000-06-01,1
T2064,2000-07-01,0
T2064,2000-08-01,1
T2064,2000-09-01,0
T2064,2000-10-01,1
T2064,2000-11-01,0
T2064,2000-12-01,0
T2064,2001-01-01,6
T2064,2001-02-01,1
T2064,2001-03-01,3
T2064,2001-04-01,0
T2064,2001-05-01,1
T2064,2001-06-01,0
T2064,2001-07-01,1
T2064,2001-08-01,2
T2064,2001-09-01,0
T2064,2001-10-01,2
T2064,2001-11-01,3
T2064,2001-12-01,5
T2064,2002-01-01,2
T2064,2002-02-01,2
T2064,2002-03-01,4
T2065,1998-01-01,0
T2065,1998-02-01,0
T2065,1998-03-01,0
T2065,1998-04-01,0
T2065,1998-05-01,0
T2065,1998-06-01,0
T2065,1998-07-01,0
T2065,1998-08-01,0
T2065,1998-09-01,0
T2065,1998-10-01,0
T2065,1998-11-01,0
T2065,1998-12-01,0
T2065,1999-01-01,0
T2065,1999-02-01,0
T2065,1999-03-01,0
T2065,1999-04-01,0
T2065,1999-05-01,0
T2065,1999-06-01,0
T2065,1999-07-01,0
T2065,1999-08-01,0
T2065,1999-09-01,0
T2065,1999-10-01,0
T2065,1999-11-01,0
T2065,1999-12-01,0
T2065,2000-01-01,0
T2065,2000-02-01,5
T2065,2000-03-01,0
T2065,2000-04-01,0
T2065,2000-05-01,0
T2065,2000-06-01,5
T2065,2000-07-01,0
T2065,2000-08-01,0
T2065,2000-09-01,0
T2065,2000-10-01,0
T2065,2000-11-01,0
T2065,2000-12-01,0
T2065,2001-01-01,0
T2065,2001-02-01,0
T2065,2001-03-01,5
T2065,2001-04-01,0
T2065,2001-05-01,10
T2065,2001-06-01,0
T2065,2001-07-01,0
T2065,2001-08-01,0
T2065,2001-09-01,5
T2065,2001-10-01,0
T2065,2001-11-01,0
T2065,2001-12-01,0
T2065,2002-01-01,5
T2065,2002-02-01,5
T2065,2002-03-01,0
T2066,1998-01-01,0
T2066,1998-02-01,5
T2066,1998-03-01,0
T2066,1998-04-01,5
T2066,1998-05-01,0
T2066,1998-06-01,10
T2066,1998-07-01,0
T2066,1998-08-01,0
T2066,1998-09-01,5
T2066,1998-10-01,0
T2066,1998-11-01,5
T2066,1998-12-01,0
T2066,1999-01-01,10
T2066,1999-02-01,0
T2066,1999-03-01,0
T2066,1999-04-01,0
T2066,1999-05-01,0
T2066,1999-06-01,0
T2066,1999-07-01,0
T2066,1999-08-01,0
T2066,1999-09-01,0
T2066,1999-10-01,0
T2066,1999-11-01,0
T2066,1999-12-01,0
T2066,2000-01-01,0
T2066,2000-02-01,0
T2066,2000-03-01,0
T2066,2000-04-01,0
T2066,2000-05-01,0
T2066,2000-06-01,0
T2066,2000-07-01,0
T2066,2000-08-01,0
T2066,2000-09-01,0
T2066,2000-10-01,0
T2066,2000-11-01,0
T2066,2000-12-01,0
T2066,2001-01-01,0
T2066,2001-02-01,0
T2066,2001-03-01,0
T2066,2001-04-01,0
T2066,2001-05-01,0
T2066,2001-06-01,0
T2066,2001-07-01,0
T2066,2001-08-01,0
T2066,2001-09-01,0
T2066,2001-10-01,0
T2066,2001-11-01,0
T2066,2001-12-01,0
T2066,2002-01-01,0
T2066,2002-02-01,0
T2066,2002-03-01,0
T2067,1998-01-01,4
T2067,1998-02-01,0
T2067,1998-03-01,0
T2067,1998-04-01,7
T2067,1998-05-01,0
T2067,1998-06-01,1
T2067,1998-07-01,1
T2067,1998-08-01,0
T2067,1998-09-01,0
T2067,1998-10-01,4
T2067,1998-11-01,4
T2067,1998-12-01,0
T2067,1999-01-01,2
T2067,1999-02-01,0
T2067,1999-03-01,3
T2067,1999-04-01,0
T2067,1999-05-01,2
T2067,1999-06-01,2
T2067,1999-07-01,0
T2067,1999-08-01,0
T2067,1999-09-01,1
T2067,1999-10-01,1
T2067,1999-11-01,0
T2067,1999-12-01,0
T2067,2000-01-01,0
T2067,2000-02-01,1
T2067,2000-03-01,2
T2067,2000-04-01,0
T2067,2000-05-01,0
T2067,2000-06-01,1
T2067,2000-07-01,0
T2067,2000-08-01,0
T2067,2000-09-01,0
T2067,2000-10-01,0
T2067,2000-11-01,0
T2067,2000-12-01,0
T2067,2001-01-01,0
T2067,2001-02-01,0
T2067,2001-03-01,0
T2067,2001-04-01,1
T2067,2001-05-01,0
T2067,2001-06-01,0
T2067,2001-07-01,1
T2067,2001-08-01,0
T2067,2001-09-01,0
T2067,2001-10-01,0
T2067,2001-11-01,0
T2067,2001-12-01,0
T2067,2002-01-01,0
T2067,2002-02-01,2
T2067,2002-03-01,0
T2068,1998-01-01,0
T2068,1998-02-01,0
T2068,1998-03-01,0
T2068,1998-04-01,0
T2068,1998-05-01,1
T2068,1998-06-01,0
T2068,1998-07-01,0
T2068,1998-08-01,2
T2068,1998-09-01,0
T2068,1998-10-01,0
T2068,1998-11-01,1
T2068,1998-12-01,2
T2068,1999-01-01,5
T2068,1999-02-01,1
T2068,1999-03-01,3
T2068,1999-04-01,0
T2068,1999-05-01,1
T2068,1999-06-01,1
T2068,1999-07-01,0
T2068,1999-08-01,1
T2068,1999-09-01,1
T2068,1999-10-01,0
T2068,1999-11-01,4
T2068,1999-12-01,1
T2068,2000-01-01,2
T2068,2000-02-01,0
T2068,2000-03-01,1
T2068,2000-04-01,1
T2068,2000-05-01,0
T2068,2000-06-01,0
T2068,2000-07-01,0
T2068,2000-08-01,2
T2068,2000-09-01,0
T2068,2000-10-01,0
T2068,2000-11-01,1
T2068,2000-12-01,1
T2068,2001-01-01,0
T2068,2001-02-01,0
T2068,2001-03-01,0
T2068,2001-04-01,1
T2068,2001-05-01,0
T2068,2001-06-01,0
T2068,2001-07-01,1
T2068,2001-08-01,0
T2068,2001-09-01,0
T2068,2001-10-01,2
T2068,2001-11-01,1
T2068,2001-12-01,1
T2068,2002-01-01,0
T2068,2002-02-01,2
T2068,2002-03-01,0
T2069,1998-01-01,5
T2069,1998-02-01,2
T2069,1998-03-01,2
T2069,1998-04-01,1
T2069,1998-05-01,0
T2069,1998-06-01,0
T2069,1998-07-01,0
T2069,1998-08-01,8
T2069,1998-09-01,0
T2069,1998-10-01,0
T2069,1998-11-01,1
T2069,1998-12-01,0
T2069,1999-01-01,1
T2069,1999-02-01,0
T2069,1999-03-01,0
T2069,1999-04-01,2
T2069,1999-05-01,1
T2069,1999-06-01,2
T2069,1999-07-01,0
T2069,1999-08-01,0
T2069,1999-09-01,0
T2069,1999-10-01,0
T2069,1999-11-01,0
T2069,1999-12-01,1
T2069,2000-01-01,0
T2069,2000-02-01,2
T2069,2000-03-01,0
T2069,2000-04-01,0
T2069,2000-05-01,0
T2069,2000-06-01,0
T2069,2000-07-01,1
T2069,2000-08-01,0
T2069,2000-09-01,0
T2069,2000-10-01,0
T2069,2000-11-01,0
T2069,2000-12-01,1
T2069,2001-01-01,1
T2069,2001-02-01,2
T2069,2001-03-01,1
T2069,2001-04-01,1
T2069,2001-05-01,0
T2069,2001-06-01,0
T2069,2001-07-01,1
T2069,2001-08-01,0
T2069,2001-09-01,2
T2069,2001-10-01,1
T2069,2001-11-01,0
T2069,2001-12-01,1
T2069,2002-01-01,0
T2069,2002-02-01,0
T2069,2002-03-01,0
T2070,1998-01-01,2
T2070,1998-02-01,0
T2070,1998-03-01,2
T2070,1998-04-01,2
T2070,1998-05-01,2
T2070,1998-06-01,0
T2070,1998-07-01,3
T2070,1998-08-01,0
T2070,1998-09-01,1
T2070,1998-10-01,2
T2070,1998-11-01,0
T2070,1998-12-01,0
T2070,1999-01-01,0
T2070,1999-02-01,0
T2070,1999-03-01,0
T2070,1999-04-01,0
T2070,1999-05-01,1
T2070,1999-06-01,1
T2070,1999-07-01,1
T2070,1999-08-01,0
T2070,1999-09-01,1
T2070,1999-10-01,0
T2070,1999-11-01,5
T2070,1999-12-01,1
T2070,2000-01-01,1
T2070,2000-02-01,0
T2070,2000-03-01,0
T2070,2000-04-01,0
T2070,2000-05-01,0
T2070,2000-06-01,2
T2070,2000-07-01,0
T2070,2000-08-01,3
T2070,2000-09-01,0
T2070,2000-10-01,1
T2070,2000-11-01,1
T2070,2000-12-01,0
T2070,2001-01-01,0
T2070,2001-02-01,0
T2070,2001-03-01,0
T2070,2001-04-01,0
T2070,2001-05-01,0
T2070,2001-06-01,2
T2070,2001-07-01,0
T2070,2001-08-01,0
T2070,2001-09-01,0
T2070,2001-10-01,1
T2070,2001-11-01,2
T2070,2001-12-01,0
T2070,2002-01-01,0
T2070,2002-02-01,0
T2070,2002-03-01,3
T2071,1998-01-01,0
T2071,1998-02-01,1
T2071,1998-03-01,1
T2071,1998-04-01,0
T2071,1998-05-01,4
T2071,1998-06-01,4
T2071,1998-07-01,4
T2071,1998-08-01,0
T2071,1998-09-01,2
T2071,1998-10-01,2
T2071,1998-11-01,2
T2071,1998-12-01,6
T2071,1999-01-01,3
T2071,1999-02-01,1
T2071,1999-03-01,0
T2071,1999-04-01,0
T2071,1999-05-01,1
T2071,1999-06-01,0
T2071,1999-07-01,2
T2071,1999-08-01,0
T2071,1999-09-01,0
T2071,1999-10-01,0
T2071,1999-11-01,2
T2071,1999-12-01,0
T2071,2000-01-01,0
T2071,2000-02-01,1
T2071,2000-03-01,1
T2071,2000-04-01,1
T2071,2000-05-01,0
T2071,2000-06-01,0
T2071,2000-07-01,0
T2071,2000-08-01,0
T2071,2000-09-01,0
T2071,2000-10-01,0
T2071,2000-11-01,0
T2071,2000-12-01,0
T2071,2001-01-01,1
T2071,2001-02-01,0
T2071,2001-03-01,0
T2071,2001-04-01,1
T2071,2001-05-01,0
T2071,2001-06-01,0
T2071,2001-07-01,0
T2071,2001-08-01,0
T2071,2001-09-01,0
T2071,2001-10-01,0
T2071,2001-11-01,0
T2071,2001-12-01,0
T2071,2002-01-01,0
T2071,2002-02-01,0
T2071,2002-03-01,0
T2072,1998-01-01,3
T2072,1998-02-01,0
T2072,1998-03-01,1
T2072,1998-04-01,4
T2072,1998-05-01,1
T2072,1998-06-01,0
T2072,1998-07-01,4
T2072,1998-08-01,2
T2072,1998-09-01,2
T2072,1998-10-01,1
T2072,1998-11-01,1
T2072,1998-12-01,0
T2072,1999-01-01,0
T2072,1999-02-01,3
T2072,1999-03-01,4
T2072,1999-04-01,1
T2072,1999-05-01,5
T2072,1999-06-01,0
T2072,1999-07-01,0
T2072,1999-08-01,0
T2072,1999-09-01,0
T2072,1999-10-01,0
T2072,1999-11-01,2
T2072,1999-12-01,0
T2072,2000-01-01,1
T2072,2000-02-01,0
T2072,2000-03-01,0
T2072,2000-04-01,0
T2072,2000-05-01,0
T2072,2000-06-01,0
T2072,2000-07-01,0
T2072,2000-08-01,0
T2072,2000-09-01,0
T2072,2000-10-01,0
T2072,2000-11-01,0
T2072,2000-12-01,1
T2072,2001-01-01,0
T2072,2001-02-01,0
T2072,2001-03-01,1
T2072,2001-04-01,1
T2072,2001-05-01,0
T2072,2001-06-01,0
T2072,2001-07-01,2
T2072,2001-08-01,0
T2072,2001-09-01,0
T2072,2001-10-01,0
T2072,2001-11-01,0
T2072,2001-12-01,0
T2072,2002-01-01,0
T2072,2002-02-01,0
T2072,2002-03-01,0
T2073,1998-01-01,0
T2073,1998-02-01,4
T2073,1998-03-01,5
T2073,1998-04-01,2
T2073,1998-05-01,1
T2073,1998-06-01,2
T2073,1998-07-01,1
T2073,1998-08-01,3
T2073,1998-09-01,1
T2073,1998-10-01,0
T2073,1998-11-01,1
T2073,1998-12-01,0
T2073,1999-01-01,4
T2073,1999-02-01,0
T2073,1999-03-01,0
T2073,1999-04-01,1
T2073,1999-05-01,0
T2073,1999-06-01,1
T2073,1999-07-01,2
T2073,1999-08-01,0
T2073,1999-09-01,0
T2073,1999-10-01,1
T2073,1999-11-01,0
T2073,1999-12-01,1
T2073,2000-01-01,2
T2073,2000-02-01,0
T2073,2000-03-01,0
T2073,2000-04-01,0
T2073,2000-05-01,0
T2073,2000-06-01,0
T2073,2000-07-01,1
T2073,2000-08-01,1
T2073,2000-09-01,0
T2073,2000-10-01,0
T2073,2000-11-01,1
T2073,2000-12-01,0
T2073,2001-01-01,0
T2073,2001-02-01,0
T2073,2001-03-01,0
T2073,2001-04-01,1
T2073,2001-05-01,0
T2073,2001-06-01,3
T2073,2001-07-01,0
T2073,2001-08-01,1
T2073,2001-09-01,0
T2073,2001-10-01,0
T2073,2001-11-01,0
T2073,2001-12-01,0
T2073,2002-01-01,0
T2073,2002-02-01,0
T2073,2002-03-01,0
T2074,1998-01-01,1
T2074,1998-02-01,0
T2074,1998-03-01,0
T2074,1998-04-01,0
T2074,1998-05-01,4
T2074,1998-06-01,2
T2074,1998-07-01,6
T2074,1998-08-01,3
T2074,1998-09-01,6
T2074,1998-10-01,0
T2074,1998-11-01,1
T2074,1998-12-01,0
T2074,1999-01-01,1
T2074,1999-02-01,2
T2074,1999-03-01,1
T2074,1999-04-01,0
T2074,1999-05-01,1
T2074,1999-06-01,0
T2074,1999-07-01,0
T2074,1999-08-01,0
T2074,1999-09-01,0
T2074,1999-10-01,0
T2074,1999-11-01,0
T2074,1999-12-01,2
T2074,2000-01-01,0
T2074,2000-02-01,0
T2074,2000-03-01,0
T2074,2000-04-01,0
T2074,2000-05-01,0
T2074,2000-06-01,0
T2074,2000-07-01,0
T2074,2000-08-01,0
T2074,2000-09-01,4
T2074,2000-10-01,1
T2074,2000-11-01,0
T2074,2000-12-01,0
T2074,2001-01-01,1
T2074,2001-02-01,2
T2074,2001-03-01,1
T2074,2001-04-01,0
T2074,2001-05-01,1
T2074,2001-06-01,0
T2074,2001-07-01,0
T2074,2001-08-01,0
T2074,2001-09-01,0
T2074,2001-10-01,0
T2074,2001-11-01,0
T2074,2001-12-01,0
T2074,2002-01-01,0
T2074,2002-02-01,0
T2074,2002-03-01,0
T2075,1998-01-01,3
T2075,1998-02-01,1
T2075,1998-03-01,3
T2075,1998-04-01,0
T2075,1998-05-01,3
T2075,1998-06-01,2
T2075,1998-07-01,3
T2075,1998-08-01,3
T2075,1998-09-01,0
T2075,1998-10-01,2
T2075,1998-11-01,1
T2075,1998-12-01,0
T2075,1999-01-01,0
T2075,1999-02-01,0
T2075,1999-03-01,1
T2075,1999-04-01,0
T2075,1999-05-01,1
T2075,1999-06-01,2
T2075,1999-07-01,0
T2075,1999-08-01,0
T2075,1999-09-01,0
T2075,1999-10-01,0
T2075,1999-11-01,1
T2075,1999-12-01,1
T2075,2000-01-01,0
T2075,2000-02-01,1
T2075,2000-03-01,0
T2075,2000-04-01,1
T2075,2000-05-01,0
T2075,2000-06-01,0
T2075,2000-07-01,0
T2075,2000-08-01,2
T2075,2000-09-01,0
T2075,2000-10-01,2
T2075,2000-11-01,1
T2075,2000-12-01,1
T2075,2001-01-01,0
T2075,2001-02-01,1
T2075,2001-03-01,0
T2075,2001-04-01,0
T2075,2001-05-01,1
T2075,2001-06-01,1
T2075,2001-07-01,0
T2075,2001-08-01,1
T2075,2001-09-01,0
T2075,2001-10-01,0
T2075,2001-11-01,0
T2075,2001-12-01,0
T2075,2002-01-01,0
T2075,2002-02-01,0
T2075,2002-03-01,1
T2076,1998-01-01,7
T2076,1998-02-01,5
T2076,1998-03-01,0
T2076,1998-04-01,1
T2076,1998-05-01,5
T2076,1998-06-01,2
T2076,1998-07-01,2
T2076,1998-08-01,0
T2076,1998-09-01,4
T2076,1998-10-01,0
T2076,1998-11-01,1
T2076,1998-12-01,1
T2076,1999-01-01,0
T2076,1999-02-01,0
T2076,1999-03-01,0
T2076,1999-04-01,1
T2076,1999-05-01,1
T2076,1999-06-01,0
T2076,1999-07-01,0
T2076,1999-08-01,0
T2076,1999-09-01,2
T2076,1999-10-01,0
T2076,1999-11-01,0
T2076,1999-12-01,0
T2076,2000-01-01,0
T2076,2000-02-01,0
T2076,2000-03-01,0
T2076,2000-04-01,0
T2076,2000-05-01,0
T2076,2000-06-01,0
T2076,2000-07-01,0
T2076,2000-08-01,4
T2076,2000-09-01,0
T2076,2000-10-01,0
T2076,2000-11-01,0
T2076,2000-12-01,0
T2076,2001-01-01,0
T2076,2001-02-01,4
T2076,2001-03-01,0
T2076,2001-04-01,0
T2076,2001-05-01,0
T2076,2001-06-01,0
T2076,2001-07-01,0
T2076,2001-08-01,0
T2076,2001-09-01,0
T2076,2001-10-01,0
T2076,2001-11-01,0
T2076,2001-12-01,0
T2076,2002-01-01,0
T2076,2002-02-01,0
T2076,2002-03-01,0
T2077,1998-01-01,3
T2077,1998-02-01,1
T2077,1998-03-01,1
T2077,1998-04-01,0
T2077,1998-05-01,1
T2077,1998-06-01,2
T2077,1998-07-01,5
T2077,1998-08-01,2
T2077,1998-09-01,2
T2077,1998-10-01,1
T2077,1998-11-01,0
T2077,1998-12-01,2
T2077,1999-01-01,1
T2077,1999-02-01,2
T2077,1999-03-01,0
T2077,1999-04-01,1
T2077,1999-05-01,1
T2077,1999-06-01,1
T2077,1999-07-01,1
T2077,1999-08-01,0
T2077,1999-09-01,0
T2077,1999-10-01,1
T2077,1999-11-01,0
T2077,1999-12-01,0
T2077,2000-01-01,0
T2077,2000-02-01,0
T2077,2000-03-01,2
T2077,2000-04-01,1
T2077,2000-05-01,0
T2077,2000-06-01,0
T2077,2000-07-01,0
T2077,2000-08-01,2
T2077,2000-09-01,0
T2077,2000-10-01,0
T2077,2000-11-01,0
T2077,2000-12-01,1
T2077,2001-01-01,0
T2077,2001-02-01,2
T2077,2001-03-01,0
T2077,2001-04-01,0
T2077,2001-05-01,0
T2077,2001-06-01,2
T2077,2001-07-01,0
T2077,2001-08-01,2
T2077,2001-09-01,0
T2077,2001-10-01,0
T2077,2001-11-01,0
T2077,2001-12-01,0
T2077,2002-01-01,0
T2077,2002-02-01,0
T2077,2002-03-01,0
T2078,1998-01-01,2
T2078,1998-02-01,1
T2078,1998-03-01,2
T2078,1998-04-01,1
T2078,1998-05-01,2
T2078,1998-06-01,2
T2078,1998-07-01,3
T2078,1998-08-01,2
T2078,1998-09-01,1
T2078,1998-10-01,0
T2078,1998-11-01,2
T2078,1998-12-01,1
T2078,1999-01-01,4
T2078,1999-02-01,4
T2078,1999-03-01,5
T2078,1999-04-01,0
T2078,1999-05-01,0
T2078,1999-06-01,0
T2078,1999-07-01,0
T2078,1999-08-01,0
T2078,1999-09-01,1
T2078,1999-10-01,0
T2078,1999-11-01,0
T2078,1999-12-01,0
T2078,2000-01-01,1
T2078,2000-02-01,0
T2078,2000-03-01,0
T2078,2000-04-01,0
T2078,2000-05-01,1
T2078,2000-06-01,0
T2078,2000-07-01,0
T2078,2000-08-01,0
T2078,2000-09-01,0
T2078,2000-10-01,2
T2078,2000-11-01,1
T2078,2000-12-01,0
T2078,2001-01-01,0
T2078,2001-02-01,0
T2078,2001-03-01,1
T2078,2001-04-01,0
T2078,2001-05-01,0
T2078,2001-06-01,0
T2078,2001-07-01,0
T2078,2001-08-01,1
T2078,2001-09-01,0
T2078,2001-10-01,0
T2078,2001-11-01,0
T2078,2001-12-01,0
T2078,2002-01-01,0
T2078,2002-02-01,0
T2078,2002-03-01,0
T2079,1998-01-01,0
T2079,1998-02-01,0
T2079,1998-03-01,0
T2079,1998-04-01,2
T2079,1998-05-01,2
T2079,1998-06-01,0
T2079,1998-07-01,1
T2079,1998-08-01,1
T2079,1998-09-01,4
T2079,1998-10-01,0
T2079,1998-11-01,0
T2079,1998-12-01,2
T2079,1999-01-01,0
T2079,1999-02-01,0
T2079,1999-03-01,0
T2079,1999-04-01,2
T2079,1999-05-01,0
T2079,1999-06-01,1
T2079,1999-07-01,2
T2079,1999-08-01,0
T2079,1999-09-01,1
T2079,1999-10-01,0
T2079,1999-11-01,0
T2079,1999-12-01,0
T2079,2000-01-01,1
T2079,2000-02-01,1
T2079,2000-03-01,5
T2079,2000-04-01,0
T2079,2000-05-01,0
T2079,2000-06-01,2
T2079,2000-07-01,1
T2079,2000-08-01,1
T2079,2000-09-01,1
T2079,2000-10-01,0
T2079,2000-11-01,0
T2079,2000-12-01,0
T2079,2001-01-01,0
T2079,2001-02-01,0
T2079,2001-03-01,0
T2079,2001-04-01,0
T2079,2001-05-01,2
T2079,2001-06-01,2
T2079,2001-07-01,0
T2079,2001-08-01,0
T2079,2001-09-01,2
T2079,2001-10-01,0
T2079,2001-11-01,0
T2079,2001-12-01,1
T2079,2002-01-01,2
T2079,2002-02-01,1
T2079,2002-03-01,0
T2080,1998-01-01,3
T2080,1998-02-01,2
T2080,1998-03-01,0
T2080,1998-04-01,0
T2080,1998-05-01,1
T2080,1998-06-01,1
T2080,1998-07-01,0
T2080,1998-08-01,4
T2080,1998-09-01,1
T2080,1998-10-01,1
T2080,1998-11-01,4
T2080,1998-12-01,0
T2080,1999-01-01,1
T2080,1999-02-01,0
T2080,1999-03-01,1
T2080,1999-04-01,1
T2080,1999-05-01,1
T2080,1999-06-01,0
T2080,1999-07-01,0
T2080,1999-08-01,0
T2080,1999-09-01,1
T2080,1999-10-01,1
T2080,1999-11-01,1
T2080,1999-12-01,2
T2080,2000-01-01,1
T2080,2000-02-01,2
T2080,2000-03-01,1
T2080,2000-04-01,0
T2080,2000-05-01,0
T2080,2000-06-01,1
T2080,2000-07-01,1
T2080,2000-08-01,1
T2080,2000-09-01,0
T2080,2000-10-01,2
T2080,2000-11-01,1
T2080,2000-12-01,0
T2080,2001-01-01,1
T2080,2001-02-01,0
T2080,2001-03-01,0
T2080,2001-04-01,0
T2080,2001-05-01,0
T2080,2001-06-01,0
T2080,2001-07-01,0
T2080,2001-08-01,3
T2080,2001-09-01,0
T2080,2001-10-01,0
T2080,2001-11-01,0
T2080,2001-12-01,0
T2080,2002-01-01,0
T2080,2002-02-01,0
T2080,2002-03-01,0
T2081,1998-01-01,0
T2081,1998-02-01,0
T2081,1998-03-01,0
T2081,1998-04-01,0
T2081,1998-05-01,0
T2081,1998-06-01,0
T2081,1998-07-01,0
T2081,1998-08-01,0
T2081,1998-09-01,0
T2081,1998-10-01,0
T2081,1998-11-01,0
T2081,1998-12-01,4
T2081,1999-01-01,0
T2081,1999-02-01,0
T2081,1999-03-01,0
T2081,1999-04-01,0
T2081,1999-05-01,0
T2081,1999-06-01,0
T2081,1999-07-01,12
T2081,1999-08-01,0
T2081,1999-09-01,0
T2081,1999-10-01,0
T2081,1999-11-01,0
T2081,1999-12-01,0
T2081,2000-01-01,0
T2081,2000-02-01,2
T2081,2000-03-01,0
T2081,2000-04-01,0
T2081,2000-05-01,0
T2081,2000-06-01,2
T2081,2000-07-01,0
T2081,2000-08-01,0
T2081,2000-09-01,0
T2081,2000-10-01,0
T2081,2000-11-01,0
T2081,2000-12-01,0
T2081,2001-01-01,0
T2081,2001-02-01,0
T2081,2001-03-01,4
T2081,2001-04-01,0
T2081,2001-05-01,0
T2081,2001-06-01,0
T2081,2001-07-01,0
T2081,2001-08-01,0
T2081,2001-09-01,0
T2081,2001-10-01,0
T2081,2001-11-01,6
T2081,2001-12-01,0
T2081,2002-01-01,0
T2081,2002-02-01,6
T2081,2002-03-01,4
T2082,1998-01-01,0
T2082,1998-02-01,0
T2082,1998-03-01,0
T2082,1998-04-01,0
T2082,1998-05-01,0
T2082,1998-06-01,0
T2082,1998-07-01,0
T2082,1998-08-01,1
T2082,1998-09-01,2
T2082,1998-10-01,1
T2082,1998-11-01,0
T2082,1998-12-01,1
T2082,1999-01-01,1
T2082,1999-02-01,0
T2082,1999-03-01,0
T2082,1999-04-01,0
T2082,1999-05-01,0
T2082,1999-06-01,4
T2082,1999-07-01,1
T2082,1999-08-01,0
T2082,1999-09-01,4
T2082,1999-10-01,1
T2082,1999-11-01,2
T2082,1999-12-01,1
T2082,2000-01-01,1
T2082,2000-02-01,1
T2082,2000-03-01,6
T2082,2000-04-01,1
T2082,2000-05-01,2
T2082,2000-06-01,4
T2082,2000-07-01,0
T2082,2000-08-01,0
T2082,2000-09-01,0
T2082,2000-10-01,0
T2082,2000-11-01,0
T2082,2000-12-01,0
T2082,2001-01-01,4
T2082,2001-02-01,0
T2082,2001-03-01,0
T2082,2001-04-01,0
T2082,2001-05-01,0
T2082,2001-06-01,0
T2082,2001-07-01,1
T2082,2001-08-01,1
T2082,2001-09-01,0
T2082,2001-10-01,0
T2082,2001-11-01,0
T2082,2001-12-01,0
T2082,2002-01-01,0
T2082,2002-02-01,0
T2082,2002-03-01,0
T2083,1998-01-01,0
T2083,1998-02-01,0
T2083,1998-03-01,0
T2083,1998-04-01,0
T2083,1998-05-01,0
T2083,1998-06-01,0
T2083,1998-07-01,0
T2083,1998-08-01,0
T2083,1998-09-01,0
T2083,1998-10-01,0
T2083,1998-11-01,0
T2083,1998-12-01,0
T2083,1999-01-01,0
T2083,1999-02-01,0
T2083,1999-03-01,0
T2083,1999-04-01,0
T2083,1999-05-01,0
T2083,1999-06-01,0
T2083,1999-07-01,0
T2083,1999-08-01,0
T2083,1999-09-01,3
T2083,1999-10-01,0
T2083,1999-11-01,5
T2083,1999-12-01,0
T2083,2000-01-01,1
T2083,2000-02-01,0
T2083,2000-03-01,5
T2083,2000-04-01,4
T2083,2000-05-01,2
T2083,2000-06-01,1
T2083,2000-07-01,1
T2083,2000-08-01,4
T2083,2000-09-01,1
T2083,2000-10-01,2
T2083,2000-11-01,1
T2083,2000-12-01,0
T2083,2001-01-01,1
T2083,2001-02-01,0
T2083,2001-03-01,0
T2083,2001-04-01,0
T2083,2001-05-01,1
T2083,2001-06-01,3
T2083,2001-07-01,0
T2083,2001-08-01,1
T2083,2001-09-01,0
T2083,2001-10-01,0
T2083,2001-11-01,1
T2083,2001-12-01,0
T2083,2002-01-01,2
T2083,2002-02-01,0
T2083,2002-03-01,1
T2084,1998-01-01,0
T2084,1998-02-01,0
